customer_id,credit_score,risk_grade,external_active_loans,external_overdue_amount,bureau_pull_date
3636,737,LOW,0,0,2025-01-01
3637,758,LOW,1,0,2025-01-01
3638,380,HIGH,3,0,2025-01-01
3639,807,LOW,3,0,2025-01-01
3640,322,HIGH,3,0,2025-01-01
3641,543,HIGH,3,0,2025-01-01
3642,711,LOW,3,0,2025-01-01
3643,531,HIGH,2,0,2025-01-01
3644,419,HIGH,0,0,2025-01-01
3645,361,HIGH,1,500,2025-01-01
3646,699,LOW,2,0,2025-01-01
3647,640,MEDIUM,4,500,2025-01-01
3648,404,HIGH,4,0,2025-01-01
3649,491,HIGH,0,500,2025-01-01
3650,439,HIGH,0,0,2025-01-01
3651,541,HIGH,1,0,2025-01-01
3652,493,HIGH,0,0,2025-01-01
3653,826,LOW,1,1500,2025-01-01
3654,828,LOW,0,0,2025-01-01
3655,400,HIGH,4,0,2025-01-01
3656,365,HIGH,2,1500,2025-01-01
3657,675,LOW,0,0,2025-01-01
3658,634,MEDIUM,4,0,2025-01-01
3659,776,LOW,2,500,2025-01-01
3660,845,LOW,4,0,2025-01-01
3661,474,HIGH,0,1500,2025-01-01
3662,493,HIGH,3,1500,2025-01-01
3663,802,LOW,1,1500,2025-01-01
3664,354,HIGH,3,0,2025-01-01
3665,320,HIGH,4,1500,2025-01-01
3666,320,HIGH,1,500,2025-01-01
3667,846,LOW,0,1500,2025-01-01
3668,544,HIGH,4,0,2025-01-01
3669,600,MEDIUM,4,0,2025-01-01
3670,757,LOW,4,0,2025-01-01
3671,382,HIGH,3,500,2025-01-01
3672,743,LOW,1,0,2025-01-01
3673,713,LOW,0,0,2025-01-01
3674,764,LOW,0,500,2025-01-01
3675,457,HIGH,3,0,2025-01-01
3676,320,HIGH,4,1500,2025-01-01
3677,300,HIGH,2,0,2025-01-01
3678,634,MEDIUM,4,0,2025-01-01
3679,388,HIGH,0,0,2025-01-01
3680,344,HIGH,3,500,2025-01-01
3681,314,HIGH,1,0,2025-01-01
3682,845,LOW,0,0,2025-01-01
3683,541,HIGH,4,0,2025-01-01
3684,671,LOW,1,0,2025-01-01
3685,497,HIGH,3,0,2025-01-01
3686,352,HIGH,0,0,2025-01-01
3687,695,LOW,0,0,2025-01-01
3688,782,LOW,2,0,2025-01-01
3689,617,MEDIUM,3,0,2025-01-01
3690,720,LOW,2,0,2025-01-01
3691,646,MEDIUM,4,0,2025-01-01
3692,506,HIGH,4,1500,2025-01-01
3693,798,LOW,3,1500,2025-01-01
3694,697,LOW,3,1500,2025-01-01
3695,410,HIGH,3,0,2025-01-01
3696,602,MEDIUM,3,500,2025-01-01
3697,645,MEDIUM,1,0,2025-01-01
3698,695,LOW,3,0,2025-01-01
3699,344,HIGH,2,0,2025-01-01
3700,758,LOW,3,0,2025-01-01
3701,835,LOW,3,0,2025-01-01
3702,824,LOW,0,0,2025-01-01
3703,605,MEDIUM,4,1500,2025-01-01
3704,390,HIGH,1,0,2025-01-01
3705,500,HIGH,3,0,2025-01-01
3706,421,HIGH,2,0,2025-01-01
3707,614,MEDIUM,3,0,2025-01-01
3708,678,LOW,3,0,2025-01-01
3709,588,MEDIUM,0,500,2025-01-01
3710,428,HIGH,1,500,2025-01-01
3711,689,LOW,3,0,2025-01-01
3712,735,LOW,1,0,2025-01-01
3713,702,LOW,0,0,2025-01-01
3714,785,LOW,4,0,2025-01-01
3715,776,LOW,4,0,2025-01-01
3716,667,MEDIUM,3,0,2025-01-01
3717,747,LOW,3,500,2025-01-01
3718,556,HIGH,4,500,2025-01-01
3719,635,MEDIUM,1,0,2025-01-01
3720,562,HIGH,4,0,2025-01-01
3721,338,HIGH,4,500,2025-01-01
3722,438,HIGH,2,1500,2025-01-01
3723,518,HIGH,4,0,2025-01-01
3724,426,HIGH,4,0,2025-01-01
3725,492,HIGH,1,1500,2025-01-01
3726,812,LOW,0,0,2025-01-01
3727,534,HIGH,0,0,2025-01-01
3728,348,HIGH,1,500,2025-01-01
3729,368,HIGH,0,1500,2025-01-01
3730,750,LOW,4,0,2025-01-01
3731,403,HIGH,2,0,2025-01-01
3732,826,LOW,3,0,2025-01-01
3733,818,LOW,1,0,2025-01-01
3734,437,HIGH,1,500,2025-01-01
3735,408,HIGH,1,0,2025-01-01
3736,682,LOW,4,1500,2025-01-01
3737,505,HIGH,3,0,2025-01-01
3738,524,HIGH,1,0,2025-01-01
3739,627,MEDIUM,3,0,2025-01-01
3740,514,HIGH,3,0,2025-01-01
3741,530,HIGH,2,500,2025-01-01
3742,507,HIGH,0,0,2025-01-01
3743,758,LOW,1,0,2025-01-01
3744,470,HIGH,4,500,2025-01-01
3745,606,MEDIUM,1,0,2025-01-01
3746,372,HIGH,0,1500,2025-01-01
3747,340,HIGH,3,1500,2025-01-01
3748,429,HIGH,2,0,2025-01-01
3749,839,LOW,3,0,2025-01-01
3750,747,LOW,0,0,2025-01-01
3751,663,MEDIUM,2,0,2025-01-01
3752,589,MEDIUM,1,0,2025-01-01
3753,692,LOW,1,0,2025-01-01
3754,514,HIGH,0,0,2025-01-01
3755,357,HIGH,4,0,2025-01-01
3756,391,HIGH,2,0,2025-01-01
3757,540,HIGH,2,0,2025-01-01
3758,816,LOW,1,0,2025-01-01
3759,771,LOW,1,0,2025-01-01
3760,725,LOW,4,0,2025-01-01
3761,508,HIGH,0,0,2025-01-01
3762,778,LOW,0,1500,2025-01-01
3763,751,LOW,0,0,2025-01-01
3764,548,HIGH,2,0,2025-01-01
3765,598,MEDIUM,4,0,2025-01-01
3766,544,HIGH,2,0,2025-01-01
3767,530,HIGH,1,500,2025-01-01
3768,743,LOW,3,0,2025-01-01
3769,800,LOW,1,0,2025-01-01
3770,510,HIGH,1,1500,2025-01-01
3771,505,HIGH,4,0,2025-01-01
3772,524,HIGH,1,500,2025-01-01
3773,405,HIGH,3,0,2025-01-01
3774,306,HIGH,1,0,2025-01-01
3775,510,HIGH,4,0,2025-01-01
3776,550,HIGH,1,0,2025-01-01
3777,481,HIGH,1,0,2025-01-01
3778,678,LOW,2,500,2025-01-01
3779,355,HIGH,0,0,2025-01-01
3780,590,MEDIUM,1,0,2025-01-01
3781,465,HIGH,0,500,2025-01-01
3782,356,HIGH,2,0,2025-01-01
3783,319,HIGH,1,0,2025-01-01
3784,486,HIGH,3,1500,2025-01-01
3785,300,HIGH,1,0,2025-01-01
3786,677,LOW,2,500,2025-01-01
3787,401,HIGH,2,1500,2025-01-01
3788,466,HIGH,1,0,2025-01-01
3789,633,MEDIUM,4,0,2025-01-01
3790,385,HIGH,3,0,2025-01-01
3791,594,MEDIUM,2,0,2025-01-01
3792,304,HIGH,3,1500,2025-01-01
3793,819,LOW,4,0,2025-01-01
3794,662,MEDIUM,0,500,2025-01-01
3795,806,LOW,2,1500,2025-01-01
3796,505,HIGH,3,0,2025-01-01
3797,355,HIGH,4,0,2025-01-01
3798,569,HIGH,4,0,2025-01-01
3799,328,HIGH,3,0,2025-01-01
3800,486,HIGH,2,1500,2025-01-01
3801,777,LOW,2,0,2025-01-01
3802,737,LOW,0,500,2025-01-01
3803,671,LOW,2,0,2025-01-01
3804,605,MEDIUM,1,0,2025-01-01
3805,585,MEDIUM,4,0,2025-01-01
3806,390,HIGH,1,0,2025-01-01
3807,415,HIGH,3,500,2025-01-01
3808,632,MEDIUM,0,0,2025-01-01
3809,404,HIGH,1,0,2025-01-01
3810,620,MEDIUM,2,0,2025-01-01
3811,647,MEDIUM,0,500,2025-01-01
3812,418,HIGH,1,0,2025-01-01
3813,772,LOW,0,0,2025-01-01
3814,569,HIGH,2,0,2025-01-01
3815,302,HIGH,1,0,2025-01-01
3816,350,HIGH,4,0,2025-01-01
3817,777,LOW,4,0,2025-01-01
3818,766,LOW,0,1500,2025-01-01
3819,371,HIGH,4,0,2025-01-01
3820,715,LOW,1,0,2025-01-01
3821,434,HIGH,4,0,2025-01-01
3822,328,HIGH,2,1500,2025-01-01
3823,626,MEDIUM,2,500,2025-01-01
3824,739,LOW,4,0,2025-01-01
3825,784,LOW,2,0,2025-01-01
3826,795,LOW,0,1500,2025-01-01
3827,491,HIGH,0,0,2025-01-01
3828,608,MEDIUM,4,1500,2025-01-01
3829,665,MEDIUM,0,0,2025-01-01
3830,436,HIGH,1,500,2025-01-01
3831,838,LOW,2,500,2025-01-01
3832,453,HIGH,3,0,2025-01-01
3833,667,MEDIUM,4,0,2025-01-01
3834,530,HIGH,0,0,2025-01-01
3835,336,HIGH,1,0,2025-01-01
3836,710,LOW,4,500,2025-01-01
3837,324,HIGH,2,0,2025-01-01
3838,711,LOW,2,0,2025-01-01
3839,423,HIGH,3,0,2025-01-01
3840,550,HIGH,0,500,2025-01-01
3841,644,MEDIUM,2,0,2025-01-01
3842,333,HIGH,3,0,2025-01-01
3843,703,LOW,1,0,2025-01-01
3844,830,LOW,1,0,2025-01-01
3845,366,HIGH,2,0,2025-01-01
3846,686,LOW,4,0,2025-01-01
3847,800,LOW,2,500,2025-01-01
3848,618,MEDIUM,0,0,2025-01-01
3849,428,HIGH,2,0,2025-01-01
3850,739,LOW,2,0,2025-01-01
3851,542,HIGH,2,0,2025-01-01
3852,732,LOW,0,0,2025-01-01
3853,737,LOW,3,1500,2025-01-01
3854,779,LOW,0,500,2025-01-01
3855,840,LOW,1,0,2025-01-01
3856,715,LOW,4,1500,2025-01-01
3857,426,HIGH,4,0,2025-01-01
3858,542,HIGH,0,500,2025-01-01
3859,345,HIGH,1,0,2025-01-01
3860,437,HIGH,4,0,2025-01-01
3861,633,MEDIUM,2,1500,2025-01-01
3862,693,LOW,4,1500,2025-01-01
3863,488,HIGH,2,500,2025-01-01
3864,411,HIGH,4,0,2025-01-01
3865,424,HIGH,2,0,2025-01-01
3866,589,MEDIUM,1,0,2025-01-01
3867,647,MEDIUM,4,1500,2025-01-01
3868,783,LOW,0,500,2025-01-01
3869,474,HIGH,2,1500,2025-01-01
3870,432,HIGH,2,500,2025-01-01
3871,397,HIGH,1,0,2025-01-01
3872,635,MEDIUM,2,1500,2025-01-01
3873,342,HIGH,0,0,2025-01-01
3874,462,HIGH,1,500,2025-01-01
3875,325,HIGH,3,0,2025-01-01
3876,828,LOW,3,0,2025-01-01
3877,830,LOW,2,0,2025-01-01
3878,480,HIGH,1,500,2025-01-01
3879,616,MEDIUM,0,500,2025-01-01
3880,616,MEDIUM,1,500,2025-01-01
3881,523,HIGH,3,0,2025-01-01
3882,757,LOW,0,0,2025-01-01
3883,587,MEDIUM,0,500,2025-01-01
3884,530,HIGH,2,1500,2025-01-01
3885,812,LOW,3,500,2025-01-01
3886,582,MEDIUM,1,0,2025-01-01
3887,618,MEDIUM,2,1500,2025-01-01
3888,512,HIGH,4,0,2025-01-01
3889,392,HIGH,1,0,2025-01-01
3890,736,LOW,0,500,2025-01-01
3891,807,LOW,0,500,2025-01-01
3892,470,HIGH,4,0,2025-01-01
3893,305,HIGH,1,1500,2025-01-01
3894,665,MEDIUM,3,500,2025-01-01
3895,517,HIGH,1,1500,2025-01-01
3896,410,HIGH,4,0,2025-01-01
3897,324,HIGH,0,0,2025-01-01
3898,622,MEDIUM,1,0,2025-01-01
3899,453,HIGH,4,1500,2025-01-01
3900,706,LOW,0,0,2025-01-01
3901,518,HIGH,4,0,2025-01-01
3902,776,LOW,1,1500,2025-01-01
3903,360,HIGH,2,0,2025-01-01
3904,646,MEDIUM,1,0,2025-01-01
3905,584,MEDIUM,2,0,2025-01-01
3906,826,LOW,0,0,2025-01-01
3907,568,HIGH,2,500,2025-01-01
3908,535,HIGH,1,0,2025-01-01
3909,779,LOW,4,0,2025-01-01
3910,384,HIGH,1,500,2025-01-01
3911,469,HIGH,3,500,2025-01-01
3912,460,HIGH,0,0,2025-01-01
3913,362,HIGH,1,1500,2025-01-01
3914,332,HIGH,4,0,2025-01-01
3915,538,HIGH,3,500,2025-01-01
3916,436,HIGH,4,0,2025-01-01
3917,845,LOW,4,0,2025-01-01
3918,754,LOW,4,0,2025-01-01
3919,382,HIGH,4,0,2025-01-01
3920,765,LOW,1,1500,2025-01-01
3921,685,LOW,0,0,2025-01-01
3922,680,LOW,3,0,2025-01-01
3923,470,HIGH,2,0,2025-01-01
3924,323,HIGH,4,0,2025-01-01
3925,467,HIGH,3,500,2025-01-01
3926,418,HIGH,1,0,2025-01-01
3927,524,HIGH,3,0,2025-01-01
3928,738,LOW,1,0,2025-01-01
3929,726,LOW,3,0,2025-01-01
3930,470,HIGH,2,1500,2025-01-01
3931,339,HIGH,3,0,2025-01-01
3932,522,HIGH,1,1500,2025-01-01
3933,584,MEDIUM,4,500,2025-01-01
3934,499,HIGH,4,500,2025-01-01
3935,548,HIGH,1,1500,2025-01-01
3936,430,HIGH,0,0,2025-01-01
3937,486,HIGH,0,0,2025-01-01
3938,839,LOW,2,0,2025-01-01
3939,511,HIGH,1,0,2025-01-01
3940,790,LOW,4,1500,2025-01-01
3941,317,HIGH,2,0,2025-01-01
3942,440,HIGH,4,500,2025-01-01
3943,711,LOW,2,1500,2025-01-01
3944,303,HIGH,2,0,2025-01-01
3945,603,MEDIUM,1,500,2025-01-01
3946,839,LOW,0,0,2025-01-01
3947,471,HIGH,2,500,2025-01-01
3948,849,LOW,3,0,2025-01-01
3949,431,HIGH,1,0,2025-01-01
3950,459,HIGH,0,0,2025-01-01
3951,814,LOW,1,0,2025-01-01
3952,725,LOW,0,0,2025-01-01
3953,757,LOW,2,500,2025-01-01
3954,331,HIGH,0,0,2025-01-01
3955,622,MEDIUM,4,0,2025-01-01
3956,840,LOW,0,500,2025-01-01
3957,483,HIGH,1,0,2025-01-01
3958,795,LOW,1,0,2025-01-01
3959,417,HIGH,2,0,2025-01-01
3960,548,HIGH,0,0,2025-01-01
3961,751,LOW,3,0,2025-01-01
3962,684,LOW,1,500,2025-01-01
3963,320,HIGH,2,0,2025-01-01
3964,830,LOW,3,0,2025-01-01
3965,505,HIGH,2,1500,2025-01-01
3966,767,LOW,3,500,2025-01-01
3967,445,HIGH,0,0,2025-01-01
3968,302,HIGH,2,1500,2025-01-01
3969,814,LOW,3,0,2025-01-01
3970,635,MEDIUM,3,0,2025-01-01
3971,542,HIGH,2,0,2025-01-01
3972,650,MEDIUM,2,0,2025-01-01
3973,821,LOW,3,0,2025-01-01
3974,373,HIGH,4,0,2025-01-01
3975,745,LOW,0,500,2025-01-01
3976,364,HIGH,1,0,2025-01-01
3977,325,HIGH,1,0,2025-01-01
3978,448,HIGH,2,0,2025-01-01
3979,535,HIGH,3,0,2025-01-01
3980,706,LOW,1,0,2025-01-01
3981,731,LOW,1,0,2025-01-01
3982,633,MEDIUM,3,0,2025-01-01
3983,789,LOW,3,0,2025-01-01
3984,774,LOW,3,0,2025-01-01
3985,392,HIGH,2,500,2025-01-01
3986,645,MEDIUM,2,0,2025-01-01
3987,669,MEDIUM,2,500,2025-01-01
3988,457,HIGH,3,0,2025-01-01
3989,778,LOW,0,0,2025-01-01
3990,340,HIGH,1,0,2025-01-01
3991,833,LOW,3,0,2025-01-01
3992,834,LOW,0,0,2025-01-01
3993,611,MEDIUM,2,0,2025-01-01
3994,632,MEDIUM,2,0,2025-01-01
3995,569,HIGH,4,0,2025-01-01
3996,668,MEDIUM,2,0,2025-01-01
3997,419,HIGH,3,0,2025-01-01
3998,737,LOW,4,0,2025-01-01
3999,679,LOW,2,0,2025-01-01
4000,812,LOW,1,0,2025-01-01
4001,422,HIGH,3,0,2025-01-01
4002,526,HIGH,2,0,2025-01-01
4003,330,HIGH,0,1500,2025-01-01
4004,390,HIGH,4,1500,2025-01-01
4005,834,LOW,0,0,2025-01-01
4006,576,HIGH,4,0,2025-01-01
4007,428,HIGH,2,0,2025-01-01
4008,791,LOW,4,500,2025-01-01
4009,620,MEDIUM,0,0,2025-01-01
4010,354,HIGH,4,0,2025-01-01
4011,425,HIGH,1,1500,2025-01-01
4012,598,MEDIUM,0,0,2025-01-01
4013,725,LOW,0,0,2025-01-01
4014,817,LOW,2,0,2025-01-01
4015,616,MEDIUM,4,500,2025-01-01
4016,419,HIGH,2,0,2025-01-01
4017,517,HIGH,4,0,2025-01-01
4018,453,HIGH,1,500,2025-01-01
4019,813,LOW,4,0,2025-01-01
4020,440,HIGH,3,0,2025-01-01
4021,524,HIGH,3,0,2025-01-01
4022,624,MEDIUM,4,0,2025-01-01
4023,352,HIGH,3,0,2025-01-01
4024,566,HIGH,4,1500,2025-01-01
4025,537,HIGH,3,500,2025-01-01
4026,688,LOW,0,0,2025-01-01
4027,831,LOW,4,0,2025-01-01
4028,573,HIGH,0,0,2025-01-01
4029,455,HIGH,0,0,2025-01-01
4030,529,HIGH,0,0,2025-01-01
4031,821,LOW,1,0,2025-01-01
4032,408,HIGH,0,1500,2025-01-01
4033,462,HIGH,2,500,2025-01-01
4034,355,HIGH,1,0,2025-01-01
4035,683,LOW,3,0,2025-01-01
4036,560,HIGH,0,0,2025-01-01
4037,611,MEDIUM,1,500,2025-01-01
4038,828,LOW,3,1500,2025-01-01
4039,428,HIGH,0,0,2025-01-01
4040,320,HIGH,1,500,2025-01-01
4041,426,HIGH,1,0,2025-01-01
4042,576,HIGH,3,0,2025-01-01
4043,689,LOW,4,1500,2025-01-01
4044,819,LOW,3,0,2025-01-01
4045,836,LOW,1,0,2025-01-01
4046,792,LOW,0,0,2025-01-01
4047,419,HIGH,4,0,2025-01-01
4048,390,HIGH,0,0,2025-01-01
4049,509,HIGH,0,1500,2025-01-01
4050,552,HIGH,4,0,2025-01-01
4051,539,HIGH,4,1500,2025-01-01
4052,731,LOW,4,0,2025-01-01
4053,480,HIGH,1,1500,2025-01-01
4054,807,LOW,1,0,2025-01-01
4055,849,LOW,1,0,2025-01-01
4056,748,LOW,3,500,2025-01-01
4057,376,HIGH,4,0,2025-01-01
4058,597,MEDIUM,4,0,2025-01-01
4059,597,MEDIUM,4,0,2025-01-01
4060,506,HIGH,0,500,2025-01-01
4061,699,LOW,4,0,2025-01-01
4062,449,HIGH,2,1500,2025-01-01
4063,540,HIGH,2,1500,2025-01-01
4064,648,MEDIUM,2,0,2025-01-01
4065,539,HIGH,4,0,2025-01-01
4066,733,LOW,3,0,2025-01-01
4067,509,HIGH,1,0,2025-01-01
4068,797,LOW,0,1500,2025-01-01
4069,363,HIGH,2,0,2025-01-01
4070,801,LOW,2,1500,2025-01-01
4071,564,HIGH,0,0,2025-01-01
4072,744,LOW,0,0,2025-01-01
4073,592,MEDIUM,1,0,2025-01-01
4074,812,LOW,3,0,2025-01-01
4075,425,HIGH,1,0,2025-01-01
4076,487,HIGH,2,0,2025-01-01
4077,613,MEDIUM,2,0,2025-01-01
4078,446,HIGH,2,0,2025-01-01
4079,316,HIGH,0,500,2025-01-01
4080,834,LOW,3,0,2025-01-01
4081,813,LOW,0,0,2025-01-01
4082,716,LOW,0,0,2025-01-01
4083,809,LOW,2,0,2025-01-01
4084,614,MEDIUM,4,0,2025-01-01
4085,330,HIGH,1,0,2025-01-01
4086,739,LOW,4,1500,2025-01-01
4087,378,HIGH,2,0,2025-01-01
4088,530,HIGH,0,500,2025-01-01
4089,629,MEDIUM,4,0,2025-01-01
4090,701,LOW,2,0,2025-01-01
4091,418,HIGH,0,0,2025-01-01
4092,545,HIGH,0,0,2025-01-01
4093,314,HIGH,0,0,2025-01-01
4094,779,LOW,1,500,2025-01-01
4095,390,HIGH,1,1500,2025-01-01
4096,582,MEDIUM,0,0,2025-01-01
4097,760,LOW,4,0,2025-01-01
4098,539,HIGH,3,0,2025-01-01
4099,669,MEDIUM,0,0,2025-01-01
4100,792,LOW,1,0,2025-01-01
4101,805,LOW,3,0,2025-01-01
4102,839,LOW,2,0,2025-01-01
4103,360,HIGH,1,0,2025-01-01
4104,821,LOW,0,1500,2025-01-01
4105,488,HIGH,1,0,2025-01-01
4106,452,HIGH,3,0,2025-01-01
4107,740,LOW,2,0,2025-01-01
4108,724,LOW,4,1500,2025-01-01
4109,488,HIGH,4,500,2025-01-01
4110,418,HIGH,1,1500,2025-01-01
4111,724,LOW,2,0,2025-01-01
4112,605,MEDIUM,3,0,2025-01-01
4113,571,HIGH,1,1500,2025-01-01
4114,436,HIGH,0,0,2025-01-01
4115,340,HIGH,4,0,2025-01-01
4116,667,MEDIUM,3,1500,2025-01-01
4117,846,LOW,3,0,2025-01-01
4118,435,HIGH,0,0,2025-01-01
4119,565,HIGH,2,1500,2025-01-01
4120,343,HIGH,3,0,2025-01-01
4121,627,MEDIUM,2,0,2025-01-01
4122,568,HIGH,4,0,2025-01-01
4123,474,HIGH,1,0,2025-01-01
4124,844,LOW,0,500,2025-01-01
4125,314,HIGH,2,0,2025-01-01
4126,379,HIGH,0,0,2025-01-01
4127,319,HIGH,0,0,2025-01-01
4128,591,MEDIUM,0,0,2025-01-01
4129,602,MEDIUM,3,1500,2025-01-01
4130,786,LOW,2,1500,2025-01-01
4131,360,HIGH,1,1500,2025-01-01
4132,788,LOW,3,500,2025-01-01
4133,479,HIGH,2,0,2025-01-01
4134,315,HIGH,2,0,2025-01-01
4135,690,LOW,2,0,2025-01-01
4136,589,MEDIUM,4,1500,2025-01-01
4137,772,LOW,4,500,2025-01-01
4138,608,MEDIUM,1,0,2025-01-01
4139,455,HIGH,2,0,2025-01-01
4140,528,HIGH,0,0,2025-01-01
4141,813,LOW,1,1500,2025-01-01
4142,672,LOW,0,0,2025-01-01
4143,349,HIGH,1,0,2025-01-01
4144,678,LOW,3,0,2025-01-01
4145,417,HIGH,2,0,2025-01-01
4146,656,MEDIUM,2,0,2025-01-01
4147,835,LOW,2,1500,2025-01-01
4148,394,HIGH,4,0,2025-01-01
4149,713,LOW,0,1500,2025-01-01
4150,695,LOW,2,0,2025-01-01
4151,826,LOW,3,0,2025-01-01
4152,709,LOW,2,0,2025-01-01
4153,389,HIGH,3,1500,2025-01-01
4154,458,HIGH,3,1500,2025-01-01
4155,353,HIGH,3,0,2025-01-01
4156,469,HIGH,0,1500,2025-01-01
4157,832,LOW,4,0,2025-01-01
4158,395,HIGH,3,500,2025-01-01
4159,840,LOW,0,0,2025-01-01
4160,602,MEDIUM,3,0,2025-01-01
4161,577,HIGH,3,1500,2025-01-01
4162,590,MEDIUM,1,1500,2025-01-01
4163,382,HIGH,0,0,2025-01-01
4164,752,LOW,0,0,2025-01-01
4165,834,LOW,1,0,2025-01-01
4166,304,HIGH,3,0,2025-01-01
4167,464,HIGH,3,0,2025-01-01
4168,844,LOW,4,0,2025-01-01
4169,811,LOW,4,0,2025-01-01
4170,632,MEDIUM,2,500,2025-01-01
4171,557,HIGH,3,0,2025-01-01
4172,418,HIGH,0,0,2025-01-01
4173,361,HIGH,0,0,2025-01-01
4174,696,LOW,1,0,2025-01-01
4175,767,LOW,3,1500,2025-01-01
4176,680,LOW,0,500,2025-01-01
4177,602,MEDIUM,3,0,2025-01-01
4178,778,LOW,0,0,2025-01-01
4179,748,LOW,4,0,2025-01-01
4180,617,MEDIUM,4,0,2025-01-01
4181,415,HIGH,1,0,2025-01-01
4182,633,MEDIUM,1,0,2025-01-01
4183,511,HIGH,3,1500,2025-01-01
4184,704,LOW,4,0,2025-01-01
4185,324,HIGH,0,0,2025-01-01
4186,717,LOW,2,0,2025-01-01
4187,788,LOW,2,0,2025-01-01
4188,760,LOW,3,0,2025-01-01
4189,431,HIGH,3,0,2025-01-01
4190,768,LOW,1,0,2025-01-01
4191,362,HIGH,0,0,2025-01-01
4192,579,HIGH,2,0,2025-01-01
4193,664,MEDIUM,2,0,2025-01-01
4194,322,HIGH,4,500,2025-01-01
4195,762,LOW,4,0,2025-01-01
4196,591,MEDIUM,3,0,2025-01-01
4197,476,HIGH,4,0,2025-01-01
4198,541,HIGH,4,0,2025-01-01
4199,552,HIGH,4,0,2025-01-01
4200,394,HIGH,0,0,2025-01-01
4201,658,MEDIUM,2,0,2025-01-01
4202,612,MEDIUM,2,0,2025-01-01
4203,794,LOW,4,0,2025-01-01
4204,571,HIGH,3,0,2025-01-01
4205,630,MEDIUM,0,0,2025-01-01
4206,353,HIGH,1,0,2025-01-01
4207,426,HIGH,3,0,2025-01-01
4208,345,HIGH,2,500,2025-01-01
4209,712,LOW,0,0,2025-01-01
4210,701,LOW,4,0,2025-01-01
4211,665,MEDIUM,0,1500,2025-01-01
4212,587,MEDIUM,1,0,2025-01-01
4213,696,LOW,4,1500,2025-01-01
4214,661,MEDIUM,4,0,2025-01-01
4215,683,LOW,3,0,2025-01-01
4216,509,HIGH,2,1500,2025-01-01
4217,343,HIGH,1,0,2025-01-01
4218,664,MEDIUM,0,0,2025-01-01
4219,522,HIGH,4,0,2025-01-01
4220,690,LOW,2,0,2025-01-01
4221,835,LOW,4,0,2025-01-01
4222,735,LOW,0,0,2025-01-01
4223,627,MEDIUM,0,500,2025-01-01
4224,366,HIGH,1,0,2025-01-01
4225,539,HIGH,2,0,2025-01-01
4226,321,HIGH,0,0,2025-01-01
4227,592,MEDIUM,0,0,2025-01-01
4228,611,MEDIUM,0,1500,2025-01-01
4229,511,HIGH,1,0,2025-01-01
4230,478,HIGH,0,500,2025-01-01
4231,359,HIGH,0,0,2025-01-01
4232,381,HIGH,2,0,2025-01-01
4233,521,HIGH,3,1500,2025-01-01
4234,437,HIGH,4,500,2025-01-01
4235,552,HIGH,2,0,2025-01-01
4236,694,LOW,1,0,2025-01-01
4237,815,LOW,1,1500,2025-01-01
4238,486,HIGH,4,500,2025-01-01
4239,394,HIGH,4,0,2025-01-01
4240,493,HIGH,1,500,2025-01-01
4241,632,MEDIUM,3,0,2025-01-01
4242,375,HIGH,0,500,2025-01-01
4243,737,LOW,2,500,2025-01-01
4244,348,HIGH,2,0,2025-01-01
4245,534,HIGH,3,0,2025-01-01
4246,815,LOW,2,0,2025-01-01
4247,341,HIGH,1,0,2025-01-01
4248,572,HIGH,3,0,2025-01-01
4249,514,HIGH,2,0,2025-01-01
4250,758,LOW,4,500,2025-01-01
4251,397,HIGH,0,0,2025-01-01
4252,792,LOW,1,0,2025-01-01
4253,704,LOW,4,0,2025-01-01
4254,471,HIGH,2,500,2025-01-01
4255,547,HIGH,0,0,2025-01-01
4256,668,MEDIUM,3,0,2025-01-01
4257,396,HIGH,3,0,2025-01-01
4258,525,HIGH,3,1500,2025-01-01
4259,713,LOW,1,0,2025-01-01
4260,406,HIGH,3,500,2025-01-01
4261,358,HIGH,2,500,2025-01-01
4262,390,HIGH,2,0,2025-01-01
4263,650,MEDIUM,2,500,2025-01-01
4264,826,LOW,2,0,2025-01-01
4265,685,LOW,2,0,2025-01-01
4266,336,HIGH,3,0,2025-01-01
4267,778,LOW,1,0,2025-01-01
4268,786,LOW,3,0,2025-01-01
4269,513,HIGH,4,0,2025-01-01
4270,397,HIGH,1,500,2025-01-01
4271,626,MEDIUM,0,0,2025-01-01
4272,813,LOW,1,0,2025-01-01
4273,361,HIGH,3,0,2025-01-01
4274,731,LOW,3,500,2025-01-01
4275,486,HIGH,1,0,2025-01-01
4276,571,HIGH,4,1500,2025-01-01
4277,386,HIGH,1,0,2025-01-01
4278,520,HIGH,1,0,2025-01-01
4279,488,HIGH,3,0,2025-01-01
4280,569,HIGH,2,0,2025-01-01
4281,421,HIGH,0,0,2025-01-01
4282,827,LOW,2,1500,2025-01-01
4283,413,HIGH,0,0,2025-01-01
4284,628,MEDIUM,2,0,2025-01-01
4285,364,HIGH,0,0,2025-01-01
4286,728,LOW,2,0,2025-01-01
4287,540,HIGH,1,500,2025-01-01
4288,810,LOW,3,0,2025-01-01
4289,724,LOW,4,500,2025-01-01
4290,748,LOW,0,1500,2025-01-01
4291,803,LOW,3,0,2025-01-01
4292,521,HIGH,0,0,2025-01-01
4293,388,HIGH,1,1500,2025-01-01
4294,362,HIGH,0,1500,2025-01-01
4295,399,HIGH,4,500,2025-01-01
