txn_id,gateway_name,gateway_status,response_code,processing_time_ms,device_type,geo_location,processed_timestamp
30334,Stripe,SUCCESS,00,292,ATM,Chicago,2024-01-09 13:02:28
30335,AuthorizeNet,SUCCESS,00,612,Mobile,Dallas,2024-01-09 13:48:05
30336,Stripe,SUCCESS,00,414,ATM,New York,2024-01-09 13:57:59
30337,AuthorizeNet,SUCCESS,00,954,Mobile,Chicago,2024-01-09 14:23:54
30338,Stripe,SUCCESS,00,1066,Mobile,New York,2024-01-09 14:35:49
30339,AuthorizeNet,SUCCESS,00,777,Desktop,Dallas,2024-01-09 15:46:54
30340,Stripe,SUCCESS,00,1089,Desktop,Los Angeles,2024-01-09 16:01:18
30341,AuthorizeNet,SUCCESS,00,939,Desktop,Dallas,2024-01-09 16:29:30
30342,Stripe,SUCCESS,00,464,Desktop,Chicago,2024-01-09 16:50:07
30343,AuthorizeNet,SUCCESS,00,465,Desktop,Los Angeles,2024-01-09 17:13:44
30344,Stripe,SUCCESS,00,1153,ATM,New York,2024-01-09 18:14:06
30345,AuthorizeNet,SUCCESS,00,1269,ATM,Los Angeles,2024-01-09 19:28:01
30346,PayPal,SUCCESS,00,898,POS,Dallas,2024-01-09 19:49:24
30347,AuthorizeNet,SUCCESS,00,547,Mobile,Chicago,2024-01-09 19:59:20
30348,PayPal,FAILED,12,1445,Desktop,New York,2024-01-09 20:19:01
30349,PayPal,SUCCESS,00,1317,Mobile,New York,2024-01-09 21:11:25
30350,AuthorizeNet,SUCCESS,00,910,ATM,Los Angeles,2024-01-09 22:39:09
30351,PayPal,SUCCESS,00,276,Desktop,Chicago,2024-01-09 23:06:20
30352,PayPal,SUCCESS,00,615,POS,Los Angeles,2024-01-09 23:08:31
30353,PayPal,SUCCESS,00,1325,ATM,Dallas,2024-01-09 23:54:22
30354,PayPal,FAILED,12,767,Mobile,Dallas,2024-01-10 00:09:02
30355,Square,SUCCESS,00,1303,Mobile,New York,2024-01-10 00:37:40
30356,AuthorizeNet,SUCCESS,00,565,ATM,Los Angeles,2024-01-10 00:56:09
30357,Square,SUCCESS,00,709,Desktop,Chicago,2024-01-10 01:13:51
30358,AuthorizeNet,SUCCESS,00,1023,Mobile,Dallas,2024-01-10 01:33:26
30359,AuthorizeNet,FAILED,05,1310,POS,Dallas,2024-01-10 01:56:36
30360,PayPal,SUCCESS,00,437,POS,Chicago,2024-01-10 02:46:41
30361,Stripe,SUCCESS,00,224,Mobile,Chicago,2024-01-10 03:19:19
30362,PayPal,SUCCESS,00,1139,POS,Los Angeles,2024-01-10 03:35:46
30363,PayPal,SUCCESS,00,1358,ATM,Chicago,2024-01-10 03:47:01
30364,Square,FAILED,12,1036,Mobile,Los Angeles,2024-01-10 04:41:07
30365,AuthorizeNet,SUCCESS,00,472,Desktop,Los Angeles,2024-01-10 05:03:00
30366,PayPal,PENDING,99,1412,POS,Dallas,2024-01-10 05:28:05
30367,Stripe,SUCCESS,00,1443,Mobile,New York,2024-01-10 05:39:12
30368,Square,SUCCESS,00,140,POS,Los Angeles,2024-01-10 05:57:17
30369,PayPal,SUCCESS,00,244,POS,Los Angeles,2024-01-10 06:14:20
30370,Square,SUCCESS,00,285,ATM,New York,2024-01-10 07:23:14
30371,PayPal,SUCCESS,00,900,POS,New York,2024-01-10 08:42:50
30372,AuthorizeNet,FAILED,12,1282,Mobile,Dallas,2024-01-10 09:23:40
30373,Stripe,SUCCESS,00,214,Desktop,Los Angeles,2024-01-10 09:42:50
30374,Stripe,SUCCESS,00,168,ATM,Los Angeles,2024-01-10 09:53:57
30375,Square,SUCCESS,00,1046,POS,Los Angeles,2024-01-10 09:59:45
30376,Stripe,SUCCESS,00,458,Desktop,Dallas,2024-01-10 12:18:59
30377,AuthorizeNet,SUCCESS,00,633,Desktop,New York,2024-01-10 12:29:34
30378,PayPal,SUCCESS,00,647,ATM,Los Angeles,2024-01-10 12:47:20
30379,AuthorizeNet,SUCCESS,00,422,Mobile,Dallas,2024-01-10 13:03:53
30380,PayPal,SUCCESS,00,176,POS,Dallas,2024-01-10 13:59:34
30381,PayPal,SUCCESS,00,752,Mobile,New York,2024-01-10 15:35:47
30382,Square,SUCCESS,00,791,Mobile,Dallas,2024-01-10 15:44:29
30383,Square,PENDING,99,1104,Desktop,Dallas,2024-01-10 15:56:20
30384,Stripe,SUCCESS,00,1010,Desktop,Chicago,2024-01-10 16:55:13
30385,AuthorizeNet,SUCCESS,00,760,Desktop,New York,2024-01-10 17:24:14
30386,Square,SUCCESS,00,825,Mobile,Los Angeles,2024-01-10 18:31:45
30387,Stripe,SUCCESS,00,1058,Mobile,Dallas,2024-01-10 19:38:43
30388,AuthorizeNet,SUCCESS,00,903,POS,Chicago,2024-01-10 19:51:55
30389,AuthorizeNet,SUCCESS,00,673,Mobile,Los Angeles,2024-01-10 20:05:41
30390,Square,SUCCESS,00,437,POS,Dallas,2024-01-10 20:12:13
30391,Stripe,SUCCESS,00,340,Mobile,Chicago,2024-01-10 20:55:23
30392,Square,SUCCESS,00,1379,Desktop,Chicago,2024-01-10 22:41:10
30393,PayPal,SUCCESS,00,423,Mobile,Chicago,2024-01-10 22:41:19
30394,AuthorizeNet,SUCCESS,00,482,Mobile,Dallas,2024-01-10 23:32:06
30395,AuthorizeNet,SUCCESS,00,658,POS,Los Angeles,2024-01-11 02:36:38
30396,Stripe,SUCCESS,00,374,Desktop,Chicago,2024-01-11 03:18:57
30397,AuthorizeNet,SUCCESS,00,1287,Desktop,Los Angeles,2024-01-11 03:35:48
30398,Stripe,SUCCESS,00,1051,Mobile,Los Angeles,2024-01-11 06:51:46
30399,AuthorizeNet,PENDING,99,1012,Mobile,Los Angeles,2024-01-11 08:46:38
30400,PayPal,SUCCESS,00,1220,Desktop,Chicago,2024-01-11 09:22:55
30401,Square,SUCCESS,00,865,POS,New York,2024-01-11 09:41:22
30402,AuthorizeNet,SUCCESS,00,803,ATM,Chicago,2024-01-11 09:44:26
30403,Square,SUCCESS,00,392,Desktop,Dallas,2024-01-11 11:12:58
30404,Square,SUCCESS,00,1054,ATM,New York,2024-01-11 11:23:34
30405,AuthorizeNet,FAILED,05,1482,Desktop,Dallas,2024-01-11 12:13:30
30406,Square,SUCCESS,00,846,Desktop,Dallas,2024-01-11 12:30:57
30407,AuthorizeNet,SUCCESS,00,138,POS,Chicago,2024-01-11 12:38:55
30408,AuthorizeNet,SUCCESS,00,1256,Desktop,Chicago,2024-01-11 13:01:20
30409,Square,SUCCESS,00,592,POS,New York,2024-01-11 13:44:26
30410,Square,SUCCESS,00,312,POS,Dallas,2024-01-11 14:21:28
30411,Square,SUCCESS,00,1356,Desktop,Los Angeles,2024-01-11 14:25:47
30412,Square,SUCCESS,00,1161,Desktop,Dallas,2024-01-11 14:47:26
30413,AuthorizeNet,FAILED,05,713,Mobile,Dallas,2024-01-11 15:02:20
30414,Stripe,SUCCESS,00,1302,ATM,Chicago,2024-01-11 15:24:18
30415,AuthorizeNet,SUCCESS,00,385,Desktop,Dallas,2024-01-11 16:09:10
30416,Stripe,FAILED,12,300,Desktop,Chicago,2024-01-11 16:27:05
30417,Square,SUCCESS,00,1191,ATM,Dallas,2024-01-11 16:36:55
30418,Square,SUCCESS,00,472,POS,Dallas,2024-01-11 17:36:06
30419,Square,SUCCESS,00,877,Mobile,New York,2024-01-11 17:49:25
30420,AuthorizeNet,SUCCESS,00,986,POS,New York,2024-01-11 18:12:32
30421,Square,FAILED,05,136,POS,Los Angeles,2024-01-11 18:51:07
30422,PayPal,SUCCESS,00,1373,Desktop,New York,2024-01-11 19:14:43
30423,AuthorizeNet,SUCCESS,00,807,POS,Los Angeles,2024-01-11 19:31:22
30424,Square,SUCCESS,00,1224,Desktop,Dallas,2024-01-11 20:03:44
30425,Square,SUCCESS,00,1146,ATM,Los Angeles,2024-01-11 20:16:37
30426,Square,SUCCESS,00,409,ATM,Chicago,2024-01-11 20:43:31
30427,PayPal,FAILED,05,1036,Mobile,New York,2024-01-11 21:19:18
30428,PayPal,SUCCESS,00,861,Mobile,Chicago,2024-01-11 21:30:37
30429,Square,SUCCESS,00,1488,POS,Los Angeles,2024-01-11 22:40:04
30430,AuthorizeNet,SUCCESS,00,400,Desktop,Los Angeles,2024-01-12 01:08:37
30431,Stripe,SUCCESS,00,1294,Mobile,New York,2024-01-12 01:20:23
30432,AuthorizeNet,SUCCESS,00,1034,POS,Dallas,2024-01-12 01:27:32
30433,PayPal,SUCCESS,00,536,POS,Chicago,2024-01-12 02:50:48
30434,Stripe,SUCCESS,00,1239,POS,Los Angeles,2024-01-12 02:59:44
30435,AuthorizeNet,SUCCESS,00,341,ATM,Chicago,2024-01-12 02:59:45
30436,Stripe,SUCCESS,00,493,Desktop,Los Angeles,2024-01-12 03:53:13
30437,Square,SUCCESS,00,273,Desktop,Chicago,2024-01-12 03:55:23
30438,Stripe,SUCCESS,00,197,ATM,Los Angeles,2024-01-12 03:59:46
30439,Stripe,SUCCESS,00,540,ATM,Dallas,2024-01-12 04:08:52
30440,Stripe,SUCCESS,00,1173,Mobile,Chicago,2024-01-12 04:34:18
30441,Square,SUCCESS,00,1100,Desktop,Dallas,2024-01-12 05:24:25
30442,Stripe,SUCCESS,00,155,Mobile,Chicago,2024-01-12 05:25:14
30443,Square,SUCCESS,00,1190,Mobile,New York,2024-01-12 05:26:08
30444,Stripe,FAILED,12,476,Desktop,Dallas,2024-01-12 05:42:00
30445,AuthorizeNet,SUCCESS,00,766,ATM,Dallas,2024-01-12 06:03:07
30446,PayPal,SUCCESS,00,883,Mobile,New York,2024-01-12 07:05:48
30447,PayPal,FAILED,05,970,Desktop,Dallas,2024-01-12 07:14:19
30448,AuthorizeNet,SUCCESS,00,1294,ATM,Los Angeles,2024-01-12 07:21:10
30449,Stripe,SUCCESS,00,854,POS,New York,2024-01-12 07:38:54
30450,Stripe,SUCCESS,00,1311,Mobile,Chicago,2024-01-12 07:51:49
30451,Square,SUCCESS,00,214,Desktop,New York,2024-01-12 07:54:26
30452,PayPal,SUCCESS,00,471,POS,Los Angeles,2024-01-12 08:05:48
30453,AuthorizeNet,SUCCESS,00,1139,POS,Dallas,2024-01-12 08:15:28
30454,AuthorizeNet,SUCCESS,00,111,ATM,Chicago,2024-01-12 09:00:36
30455,Stripe,SUCCESS,00,649,ATM,Dallas,2024-01-12 09:17:56
30456,Stripe,SUCCESS,00,482,Mobile,Chicago,2024-01-12 10:24:05
30457,Stripe,SUCCESS,00,522,Desktop,Los Angeles,2024-01-12 10:53:46
30458,Square,SUCCESS,00,1293,ATM,New York,2024-01-12 11:07:45
30459,Stripe,SUCCESS,00,1276,Desktop,New York,2024-01-12 11:53:53
30460,Stripe,SUCCESS,00,761,Mobile,Los Angeles,2024-01-12 12:42:31
30461,PayPal,SUCCESS,00,901,Mobile,Chicago,2024-01-12 13:28:40
30462,Stripe,SUCCESS,00,805,POS,Chicago,2024-01-12 14:29:22
30463,Square,SUCCESS,00,1101,POS,Los Angeles,2024-01-12 14:55:11
30464,PayPal,SUCCESS,00,1285,POS,Chicago,2024-01-12 15:09:31
30465,Stripe,FAILED,05,1366,POS,Chicago,2024-01-12 15:57:32
30466,Square,SUCCESS,00,121,POS,Dallas,2024-01-12 16:40:26
30467,Square,SUCCESS,00,660,ATM,Dallas,2024-01-12 16:49:53
30468,Stripe,SUCCESS,00,1039,ATM,Chicago,2024-01-12 17:31:50
30469,PayPal,SUCCESS,00,281,Desktop,Dallas,2024-01-12 18:25:56
30470,AuthorizeNet,SUCCESS,00,886,Mobile,New York,2024-01-12 18:53:36
30471,AuthorizeNet,SUCCESS,00,996,Mobile,Dallas,2024-01-12 19:03:58
30472,PayPal,PENDING,99,1282,ATM,Los Angeles,2024-01-12 19:36:57
30473,PayPal,SUCCESS,00,116,Desktop,Chicago,2024-01-12 19:48:21
30474,Stripe,FAILED,12,1146,Mobile,Dallas,2024-01-12 20:37:45
30475,PayPal,SUCCESS,00,1257,POS,New York,2024-01-12 21:44:32
30476,Square,SUCCESS,00,728,ATM,Los Angeles,2024-01-12 21:49:50
30477,AuthorizeNet,SUCCESS,00,345,ATM,Dallas,2024-01-12 22:31:44
30478,AuthorizeNet,SUCCESS,00,286,Mobile,Dallas,2024-01-12 23:02:34
30479,PayPal,SUCCESS,00,630,ATM,New York,2024-01-12 23:41:02
30480,PayPal,SUCCESS,00,1351,POS,Los Angeles,2024-01-13 01:35:20
30481,PayPal,SUCCESS,00,1351,POS,Dallas,2024-01-13 01:39:38
30482,Stripe,SUCCESS,00,1356,Desktop,Los Angeles,2024-01-13 01:51:32
30483,AuthorizeNet,SUCCESS,00,690,POS,Chicago,2024-01-13 02:16:41
30484,Stripe,SUCCESS,00,649,Desktop,Los Angeles,2024-01-13 02:35:11
30485,Stripe,SUCCESS,00,622,Mobile,Dallas,2024-01-13 03:48:36
30486,Stripe,SUCCESS,00,355,ATM,Dallas,2024-01-13 04:46:02
30487,PayPal,SUCCESS,00,1452,POS,New York,2024-01-13 05:21:15
30488,Square,SUCCESS,00,1457,POS,New York,2024-01-13 05:35:50
30489,AuthorizeNet,SUCCESS,00,207,Mobile,New York,2024-01-13 06:55:36
30490,PayPal,SUCCESS,00,973,Mobile,Los Angeles,2024-01-13 07:22:10
30491,Stripe,SUCCESS,00,255,POS,Dallas,2024-01-13 08:18:56
30492,PayPal,SUCCESS,00,1099,Mobile,Chicago,2024-01-13 08:41:33
30493,PayPal,SUCCESS,00,875,POS,Dallas,2024-01-13 09:03:49
30494,Stripe,FAILED,12,347,Desktop,Chicago,2024-01-13 09:10:32
30495,PayPal,SUCCESS,00,220,ATM,Los Angeles,2024-01-13 09:19:46
30496,Square,SUCCESS,00,238,POS,Dallas,2024-01-13 09:20:46
30497,PayPal,SUCCESS,00,352,POS,Chicago,2024-01-13 09:31:17
30498,Stripe,SUCCESS,00,928,Mobile,Dallas,2024-01-13 10:23:49
30499,Stripe,SUCCESS,00,1070,Mobile,Dallas,2024-01-13 10:25:36
30500,PayPal,SUCCESS,00,523,Desktop,Chicago,2024-01-13 10:42:32
30501,PayPal,SUCCESS,00,650,ATM,New York,2024-01-13 10:54:15
30502,AuthorizeNet,SUCCESS,00,226,Mobile,Los Angeles,2024-01-13 12:32:16
30503,Stripe,SUCCESS,00,1405,ATM,Chicago,2024-01-13 12:43:19
30504,AuthorizeNet,SUCCESS,00,1161,ATM,Dallas,2024-01-13 13:07:20
30505,PayPal,SUCCESS,00,1099,ATM,Chicago,2024-01-13 13:32:42
30506,Square,SUCCESS,00,716,Mobile,Chicago,2024-01-13 16:12:46
30507,Stripe,SUCCESS,00,990,Desktop,Los Angeles,2024-01-13 18:25:45
30508,Stripe,SUCCESS,00,570,ATM,Dallas,2024-01-13 19:13:02
30509,Stripe,SUCCESS,00,960,Desktop,Dallas,2024-01-13 19:34:47
30510,AuthorizeNet,SUCCESS,00,767,Mobile,Chicago,2024-01-13 19:35:18
30511,PayPal,SUCCESS,00,1156,ATM,Chicago,2024-01-13 21:49:50
30512,AuthorizeNet,SUCCESS,00,212,Desktop,Dallas,2024-01-13 22:49:24
30513,AuthorizeNet,SUCCESS,00,1264,ATM,Dallas,2024-01-13 22:58:57
30514,AuthorizeNet,SUCCESS,00,1231,ATM,Dallas,2024-01-13 23:39:31
30515,AuthorizeNet,SUCCESS,00,138,ATM,Dallas,2024-01-14 00:09:13
30516,AuthorizeNet,SUCCESS,00,960,Desktop,New York,2024-01-14 00:26:56
30517,Square,SUCCESS,00,705,Desktop,New York,2024-01-14 00:40:27
30518,AuthorizeNet,SUCCESS,00,174,Desktop,New York,2024-01-14 02:17:51
30519,PayPal,SUCCESS,00,872,ATM,Chicago,2024-01-14 02:20:07
30520,Stripe,SUCCESS,00,1325,POS,Dallas,2024-01-14 02:32:07
30521,PayPal,SUCCESS,00,1051,POS,New York,2024-01-14 02:55:26
30522,AuthorizeNet,SUCCESS,00,906,ATM,Dallas,2024-01-14 04:31:01
30523,AuthorizeNet,SUCCESS,00,773,ATM,Dallas,2024-01-14 04:44:36
30524,Stripe,FAILED,12,1199,Desktop,New York,2024-01-14 04:52:13
30525,Stripe,SUCCESS,00,1327,Mobile,New York,2024-01-14 05:44:40
30526,Stripe,SUCCESS,00,1483,ATM,Los Angeles,2024-01-14 05:54:47
30527,PayPal,SUCCESS,00,1041,POS,Dallas,2024-01-14 06:23:29
30528,PayPal,SUCCESS,00,1259,POS,Los Angeles,2024-01-14 06:30:50
30529,Square,SUCCESS,00,314,Mobile,Dallas,2024-01-14 06:57:06
30530,Stripe,SUCCESS,00,561,ATM,New York,2024-01-14 07:43:20
30531,AuthorizeNet,SUCCESS,00,1398,POS,Dallas,2024-01-14 08:45:57
30532,Square,SUCCESS,00,817,Mobile,Dallas,2024-01-14 09:42:44
30533,Stripe,SUCCESS,00,257,Desktop,Chicago,2024-01-14 12:00:00
30534,Square,SUCCESS,00,810,Mobile,Dallas,2024-01-14 13:33:13
30535,Square,SUCCESS,00,1361,POS,Dallas,2024-01-14 14:06:40
30536,PayPal,SUCCESS,00,760,Mobile,Dallas,2024-01-14 14:40:05
30537,Stripe,SUCCESS,00,378,ATM,Dallas,2024-01-14 16:42:56
30538,Stripe,SUCCESS,00,1080,POS,Chicago,2024-01-14 16:44:11
30539,PayPal,SUCCESS,00,207,Desktop,Chicago,2024-01-14 16:50:34
30540,Square,SUCCESS,00,728,POS,New York,2024-01-14 17:15:34
30541,Stripe,SUCCESS,00,436,Desktop,Los Angeles,2024-01-14 19:30:57
30542,Square,SUCCESS,00,654,POS,New York,2024-01-14 19:33:14
30543,AuthorizeNet,SUCCESS,00,757,Mobile,Dallas,2024-01-14 19:41:27
30544,Square,SUCCESS,00,243,Mobile,New York,2024-01-14 21:24:04
30545,Stripe,SUCCESS,00,952,POS,Chicago,2024-01-14 21:28:29
30546,Square,SUCCESS,00,1342,POS,Los Angeles,2024-01-14 22:07:28
30547,AuthorizeNet,SUCCESS,00,420,Desktop,Dallas,2024-01-14 22:21:23
30548,PayPal,SUCCESS,00,1044,Desktop,New York,2024-01-14 22:22:25
30549,Square,SUCCESS,00,211,ATM,Dallas,2024-01-15 00:32:04
30550,PayPal,SUCCESS,00,596,ATM,New York,2024-01-15 00:56:33
30551,Stripe,PENDING,99,396,ATM,Los Angeles,2024-01-15 03:21:44
30552,AuthorizeNet,SUCCESS,00,1416,ATM,Chicago,2024-01-15 04:14:10
30553,AuthorizeNet,SUCCESS,00,775,POS,Dallas,2024-01-15 04:37:14
30554,Stripe,SUCCESS,00,993,ATM,Dallas,2024-01-15 04:55:07
30555,PayPal,SUCCESS,00,718,ATM,Dallas,2024-01-15 05:27:03
30556,Stripe,PENDING,99,730,Desktop,Los Angeles,2024-01-15 05:58:06
30557,AuthorizeNet,SUCCESS,00,1179,Desktop,New York,2024-01-15 07:01:19
30558,AuthorizeNet,SUCCESS,00,998,Mobile,New York,2024-01-15 08:31:00
30559,PayPal,SUCCESS,00,275,Desktop,Los Angeles,2024-01-15 10:29:00
30560,Square,SUCCESS,00,1042,Desktop,Dallas,2024-01-15 10:59:33
30561,Square,SUCCESS,00,550,POS,Chicago,2024-01-15 11:38:04
30562,AuthorizeNet,SUCCESS,00,886,ATM,Chicago,2024-01-15 12:17:12
30563,AuthorizeNet,FAILED,05,419,POS,Dallas,2024-01-15 12:41:07
30564,Stripe,SUCCESS,00,1113,ATM,Los Angeles,2024-01-15 13:01:48
30565,Stripe,FAILED,05,1361,Mobile,Dallas,2024-01-15 13:03:11
30566,Stripe,SUCCESS,00,881,Desktop,Dallas,2024-01-15 13:33:54
30567,PayPal,SUCCESS,00,1293,Mobile,Los Angeles,2024-01-15 13:35:01
30568,AuthorizeNet,SUCCESS,00,1416,Mobile,Los Angeles,2024-01-15 13:56:06
30569,PayPal,SUCCESS,00,1072,POS,Los Angeles,2024-01-15 14:00:48
30570,Stripe,SUCCESS,00,375,POS,Los Angeles,2024-01-15 14:20:43
30571,PayPal,SUCCESS,00,1255,Mobile,Dallas,2024-01-15 14:37:14
30572,Square,SUCCESS,00,263,POS,New York,2024-01-15 15:08:05
30573,AuthorizeNet,SUCCESS,00,222,Mobile,Chicago,2024-01-15 19:58:02
30574,Square,SUCCESS,00,974,POS,New York,2024-01-15 20:03:10
30575,Stripe,FAILED,05,1360,POS,Chicago,2024-01-15 22:13:55
30576,Stripe,SUCCESS,00,884,Desktop,New York,2024-01-15 22:24:02
30577,PayPal,SUCCESS,00,447,ATM,Los Angeles,2024-01-16 00:32:56
30578,AuthorizeNet,SUCCESS,00,585,Mobile,Chicago,2024-01-16 00:55:05
30579,Stripe,SUCCESS,00,476,Desktop,New York,2024-01-16 01:43:27
30580,AuthorizeNet,SUCCESS,00,1482,POS,Dallas,2024-01-16 01:46:12
30581,AuthorizeNet,FAILED,05,1121,Desktop,Los Angeles,2024-01-16 01:58:10
30582,Stripe,SUCCESS,00,1116,POS,New York,2024-01-16 02:07:27
30583,AuthorizeNet,SUCCESS,00,441,Mobile,New York,2024-01-16 02:28:06
30584,Square,SUCCESS,00,326,Mobile,Chicago,2024-01-16 03:10:46
30585,AuthorizeNet,SUCCESS,00,1464,Desktop,Dallas,2024-01-16 03:21:26
30586,Square,FAILED,12,1199,ATM,Chicago,2024-01-16 03:27:14
30587,Stripe,SUCCESS,00,990,POS,Los Angeles,2024-01-16 04:13:27
30588,AuthorizeNet,SUCCESS,00,1216,ATM,Dallas,2024-01-16 04:18:38
30589,Square,PENDING,99,980,Desktop,Dallas,2024-01-16 04:46:25
30590,PayPal,SUCCESS,00,398,ATM,Los Angeles,2024-01-16 05:18:59
30591,Stripe,SUCCESS,00,1475,Desktop,Dallas,2024-01-16 05:55:55
30592,PayPal,SUCCESS,00,1215,Desktop,Dallas,2024-01-16 07:52:48
30593,AuthorizeNet,SUCCESS,00,1237,Mobile,Dallas,2024-01-16 08:24:02
30594,AuthorizeNet,SUCCESS,00,375,Desktop,Dallas,2024-01-16 08:59:20
30595,PayPal,SUCCESS,00,506,ATM,Dallas,2024-01-16 10:52:41
30596,Stripe,SUCCESS,00,108,Desktop,New York,2024-01-16 11:00:54
30597,Square,SUCCESS,00,166,Desktop,Chicago,2024-01-16 12:41:35
30598,Stripe,SUCCESS,00,251,Mobile,Dallas,2024-01-16 13:21:18
30599,PayPal,SUCCESS,00,1407,ATM,Dallas,2024-01-16 15:25:17
30600,Square,SUCCESS,00,1253,Mobile,New York,2024-01-16 16:17:47
30601,Stripe,SUCCESS,00,596,Mobile,Los Angeles,2024-01-16 16:43:56
30602,PayPal,SUCCESS,00,1354,ATM,Dallas,2024-01-16 18:40:59
30603,PayPal,SUCCESS,00,436,Mobile,Chicago,2024-01-16 18:59:57
30604,PayPal,SUCCESS,00,539,ATM,Dallas,2024-01-16 19:09:35
30605,AuthorizeNet,SUCCESS,00,427,ATM,New York,2024-01-16 19:33:46
30606,Square,SUCCESS,00,641,POS,Dallas,2024-01-16 21:23:14
30607,Square,SUCCESS,00,1349,ATM,Los Angeles,2024-01-16 21:37:02
30608,AuthorizeNet,SUCCESS,00,337,POS,Los Angeles,2024-01-16 23:29:10
30609,Stripe,SUCCESS,00,1216,Mobile,Chicago,2024-01-16 23:35:37
30610,Stripe,SUCCESS,00,1144,Mobile,Chicago,2024-01-16 23:41:50
30611,PayPal,SUCCESS,00,618,POS,Los Angeles,2024-01-17 00:05:23
30612,PayPal,SUCCESS,00,725,Desktop,Los Angeles,2024-01-17 00:26:09
30613,PayPal,SUCCESS,00,736,Mobile,New York,2024-01-17 00:30:22
30614,Stripe,SUCCESS,00,887,POS,Dallas,2024-01-17 00:30:56
30615,AuthorizeNet,SUCCESS,00,422,Mobile,New York,2024-01-17 00:44:16
30616,AuthorizeNet,SUCCESS,00,828,Desktop,Chicago,2024-01-17 01:39:26
30617,Square,SUCCESS,00,245,ATM,New York,2024-01-17 01:47:43
30618,PayPal,FAILED,12,723,ATM,Chicago,2024-01-17 01:56:02
30619,AuthorizeNet,SUCCESS,00,293,POS,Chicago,2024-01-17 02:00:07
30620,PayPal,SUCCESS,00,1144,Mobile,New York,2024-01-17 02:49:35
30621,AuthorizeNet,SUCCESS,00,1441,POS,New York,2024-01-17 03:04:26
30622,Square,SUCCESS,00,590,ATM,Los Angeles,2024-01-17 03:45:54
30623,Square,SUCCESS,00,1420,Mobile,New York,2024-01-17 04:34:23
30624,PayPal,SUCCESS,00,1126,ATM,New York,2024-01-17 04:58:38
30625,AuthorizeNet,SUCCESS,00,474,Mobile,Dallas,2024-01-17 05:01:09
30626,PayPal,SUCCESS,00,377,POS,Los Angeles,2024-01-17 05:04:08
30627,Stripe,SUCCESS,00,1326,Desktop,Chicago,2024-01-17 05:40:53
30628,Stripe,SUCCESS,00,942,POS,Chicago,2024-01-17 05:42:24
30629,Stripe,SUCCESS,00,1474,Mobile,Chicago,2024-01-17 06:34:16
30630,PayPal,FAILED,12,488,Mobile,Chicago,2024-01-17 06:40:30
30631,AuthorizeNet,SUCCESS,00,238,Desktop,Chicago,2024-01-17 08:29:59
30632,AuthorizeNet,SUCCESS,00,635,Desktop,New York,2024-01-17 09:40:34
30633,Square,SUCCESS,00,1397,Desktop,Los Angeles,2024-01-17 09:53:20
30634,Stripe,SUCCESS,00,1389,ATM,Los Angeles,2024-01-17 10:12:29
30635,PayPal,FAILED,05,1213,Desktop,New York,2024-01-17 10:23:20
30636,AuthorizeNet,SUCCESS,00,940,POS,New York,2024-01-17 10:56:03
30637,AuthorizeNet,SUCCESS,00,1459,POS,New York,2024-01-17 11:00:18
30638,Stripe,SUCCESS,00,905,POS,Chicago,2024-01-17 11:10:48
30639,AuthorizeNet,SUCCESS,00,992,Desktop,Dallas,2024-01-17 11:27:59
30640,PayPal,SUCCESS,00,788,Desktop,Chicago,2024-01-17 12:09:07
30641,AuthorizeNet,SUCCESS,00,1404,Mobile,Los Angeles,2024-01-17 12:10:05
30642,Square,SUCCESS,00,1118,ATM,Chicago,2024-01-17 12:48:30
30643,PayPal,SUCCESS,00,616,Desktop,Dallas,2024-01-17 13:26:29
30644,AuthorizeNet,SUCCESS,00,904,Mobile,Chicago,2024-01-17 13:45:15
30645,PayPal,FAILED,05,714,ATM,Los Angeles,2024-01-17 13:52:26
30646,AuthorizeNet,SUCCESS,00,449,Desktop,Chicago,2024-01-17 14:25:54
30647,Square,SUCCESS,00,146,POS,Chicago,2024-01-17 16:02:18
30648,Stripe,SUCCESS,00,338,POS,Los Angeles,2024-01-17 16:43:43
30649,Square,SUCCESS,00,1228,Mobile,Los Angeles,2024-01-17 16:47:45
30650,Square,SUCCESS,00,174,Mobile,New York,2024-01-17 17:17:19
30651,PayPal,SUCCESS,00,1197,Mobile,New York,2024-01-17 17:30:42
30652,Square,SUCCESS,00,1411,Desktop,Dallas,2024-01-17 18:22:37
30653,Square,SUCCESS,00,1017,POS,Dallas,2024-01-17 20:14:56
30654,Stripe,SUCCESS,00,1492,ATM,Chicago,2024-01-17 20:46:31
30655,AuthorizeNet,SUCCESS,00,754,Desktop,New York,2024-01-17 20:49:28
30656,PayPal,SUCCESS,00,608,ATM,Dallas,2024-01-18 00:05:17
30657,AuthorizeNet,SUCCESS,00,813,ATM,Dallas,2024-01-18 00:13:59
30658,Stripe,SUCCESS,00,791,Mobile,Dallas,2024-01-18 00:24:25
30659,PayPal,SUCCESS,00,450,Mobile,Dallas,2024-01-18 00:33:04
30660,AuthorizeNet,PENDING,99,1408,POS,Dallas,2024-01-18 02:45:38
30661,Stripe,SUCCESS,00,278,ATM,New York,2024-01-18 07:53:40
30662,Square,SUCCESS,00,744,Mobile,Chicago,2024-01-18 07:56:25
30663,AuthorizeNet,SUCCESS,00,989,POS,Dallas,2024-01-18 08:19:43
30664,Square,SUCCESS,00,1069,ATM,Chicago,2024-01-18 08:50:11
